Record ID,Record date,Record time,Species,Lifestage,Sex,Quantity,County,Nearest town/City,Grid ref,Verification state,Latitude,Longitude
66448,2024-09-07,09:18:00,Natterjack toad,Adult,unknown,1,West Lothian,Linlithgow,NT07,,55.912670966538975,-3.6017287886579057
66406,2024-09-07,22:05:00,Unknown frog or toad,unknown,unknown,1,Dumfries and Galloway,Lockerbie,NY18,,55.10621185322431,-3.4124450923837584
66389,2024-09-06,15:19:00,Common toad,Adult,male,1,Dumfries and Galloway,Lockerbie,NY17,,55.01637845257844,-3.4092831535241213
66388,2024-09-06,16:30:00,Common toad,Adult,unknown,1,West Dunbartonshire,Braehead,NS47,,55.89645865268496,-4.561789603748489
66383,2024-09-06,01:00:00,Common lizard,Adult,unknown,1,Perth and Kinross,Kinross,NT19,,56.094283275331755,-3.448425148175405
66382,2024-09-06,01:00:00,Common lizard,Adult,unknown,1,Perth and Kinross,Kinross,NT19,,56.094283275331755,-3.448425148175405
66363,2024-09-04,11:30:00,Common frog,unknown,unknown,3,Fife,St Andrews,NO41,,56.27865952228964,-2.9706754392690855
66329,2024-08-25,15:21:00,Alpine newt,unknown,unknown,1,City Of Edinburgh,Firrhill,NT27,,55.91641542454328,-3.281701756420288
66321,2024-08-27,,Common toad,Young,unknown,1,North Ayrshire,Meadowfoot,NS24,,55.62018408826525,-4.861968565833764
66313,2024-09-02,19:10:00,Smooth newt,Young,unknown,1,City Of Edinburgh,Merchiston,NT27,,55.91641542454328,-3.281701756420288
66281,2024-08-31,16:15:00,Common lizard,Young,unknown,1,Stirling,,NS57,,55.89967892650784,-4.401782003177368
66279,2024-09-01,00:00:00,Unknown newt,Young,unknown,1,East Lothian,North Berwick,NT58,,56.01031310413914,-2.803517195257465
66261,2024-08-30,15:40:00,Unknown newt,unknown,unknown,1,Perth and Kinross,Perth,NO11,,56.27391375491138,-3.4552117684495
66259,2024-08-26,11:22:00,Common lizard,Adult,unknown,1,Moray,Elgin,NJ16,,57.62095800911724,-3.508696234683651
66248,2024-08-29,12:14:00,Common lizard,Young,unknown,1,Aberdeen City,Milltimber,NJ80,,57.09055715470848,-2.3316581628672393
66228,2024-08-26,,Common frog,Young,unknown,1,Dundee City,West Ferry,NO43,,56.45831639791984,-2.9752549506073374
66219,2024-08-28,12:30:00,Common lizard,unknown,unknown,1,Scottish Borders,,NT33,,55.55864191388643,-3.1114226951737627
66128,2024-08-22,14:15:00,Adder,Adult,unknown,1,Aberdeenshire,,NO09,,56.99031985481493,-3.647765568510805
66125,2024-08-20,00:30:00,Common toad,Adult,unknown,1,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
66107,2024-08-14,11:41:00,Adder,Adult,male,1,Aberdeenshire,,NO68,,56.909596508258524,-2.658500712078676
66099,2024-08-19,20:00:00,Smooth newt,Young,unknown,1,Glasgow City,Netherton,NS56,,55.809908738869886,-4.396241019451688
66080,2024-08-18,16:40:00,Palmate newt,Young,unknown,1,Dumfries and Galloway,Summerpark,NX97,,55.01235537217608,-3.7221105701882666
66028,2024-08-11,11:34:00,Great crested newt,Adult,unknown,1,Argyll and Bute,,NM84,,56.50049437177687,-5.580001015462561
66027,2024-08-16,12:45:00,Unknown lizard,unknown,unknown,1,City Of Edinburgh,Warriston,NT27,,55.91641542454328,-3.281701756420288
66026,2024-08-16,12:45:00,Unknown lizard,unknown,unknown,1,City Of Edinburgh,Warriston,NT27,,55.91641542454328,-3.281701756420288
66024,2024-08-13,09:40:00,Common frog,Adult,unknown,6,City Of Edinburgh,Lochend,NT27,,55.91641542454328,-3.281701756420288
65989,2024-08-10,12:00:00,Common toad,Young,unknown,10,Perth and Kinross,Blairgowrie,NO25,,56.634974169101156,-3.3059771909535294
65988,2024-08-10,12:00:00,Common frog,Young,unknown,1,Perth and Kinross,Blairgowrie,NO25,,56.634974169101156,-3.3059771909535294
65983,2024-08-10,14:35:00,Adder,unknown,unknown,1,Aberdeenshire,,NO68,,56.909596508258524,-2.658500712078676
65982,2024-08-04,12:52:00,Adder,unknown,unknown,1,Aberdeenshire,,NO68,,56.909596508258524,-2.658500712078676
65972,2024-08-11,16:45:00,Common lizard,Adult,unknown,1,Perth and Kinross,Pitlochry,NN75,,56.623757832076684,-4.121189782371863
65957,2024-08-11,14:00:00,Adder,unknown,unknown,1,Dumfries and Galloway,Castle Douglas,NX56,,54.912114591104675,-4.34251662940587
65955,2024-08-11,14:00:00,Common lizard,Adult,unknown,1,Dumfries and Galloway,Castle Douglas,NX56,,54.912114591104675,-4.34251662940587
65950,2024-08-11,11:30:00,Sand lizard,Adult,male,1,Aberdeenshire,Aboyne,NJ40,,57.08707233803109,-2.9917067878010766
65948,2024-08-10,12:06:00,Unknown newt,Adult,unknown,2,Clackmannanshire,Dollar,NS99,,56.09009560543359,-3.7699398969396944
65928,2024-08-08,22:10:00,Sand lizard,Young,unknown,Qty unknown,South Lanarkshire,Glasgow,NS66,,55.81291174356828,-4.236601439602686
65921,2024-08-07,16:00:00,Common frog,Adult,male,1,Aberdeenshire,Fraserburgh,NJ86,,57.62951018456881,-2.3365592802074686
65908,2024-08-03,,Smooth newt,Young,unknown,2,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
65892,2024-07-30,,Common frog,Young,unknown,1,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
65891,2024-07-29,,Smooth newt,Young,unknown,1,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
65890,2024-07-26,,Common toad,Adult,unknown,1,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
65889,2024-07-29,,Common frog,Young,unknown,2,Fife,Cupar,NO32,,56.367112579365134,-3.1348510785214416
65872,2024-08-06,11:30:00,Adder,Sloughs,unknown,1,Dumfries and Galloway,Newton Stewart,NX34,,54.72616960284233,-4.642860798377703
65871,2024-08-04,,Adder,Adult,female,3,Dumfries and Galloway,Newton Stewart,NX34,,54.72616960284233,-4.642860798377703
65863,2024-08-05,16:15:00,Adder,Adult,unknown,5,Argyll and Bute,,NM45,,56.56970636133549,-6.2406102142814985
65860,2024-08-03,15:29:00,Common lizard,unknown,unknown,1,Aberdeenshire,Bainshole,NJ53,Considered Correct,57.357727980370676,-2.8327466351193875
65859,2024-08-05,10:00:00,Common toad,Adult,male,1,Aberdeenshire,Fraserburgh,NJ86,Considered Correct,57.62951018456881,-2.3365592802074686
65838,2024-06-29,13:30:00,Adder,Adult,male,1,Perth and Kinross,Pitlochry,NN76,,56.71353314972491,-4.126246962861527
65837,2024-05-11,16:45:00,Adder,Adult,male,1,Aberdeenshire,,NN98,Considered Correct,56.89825758632129,-3.8080214079255965
65835,2024-05-11,15:40:00,Adder,Adult,female,1,Aberdeenshire,,NO08,Considered Correct,56.90052391422294,-3.6438059902179427
65816,2024-08-03,11:30:00,Common frog,unknown,unknown,1,South Ayrshire,Girvan,NX29,,55.17145937675666,-4.82965136911197
65813,2024-07-31,12:30:00,Common lizard,unknown,unknown,1,South Lanarkshire,Lanark,NT04,,55.64322543407038,-3.5907052984768817
65808,2024-07-31,13:08:00,Common toad,unknown,unknown,1,Stirling,,NS79,,56.08507240806573,-4.091451381457115
65797,2024-08-01,22:50:00,Common toad,Young,unknown,1,Glasgow City,South Cardonald,NS56,,55.809908738869886,-4.396241019451688
65788,2024-07-28,10:26:00,Common lizard,unknown,unknown,1,Dumfries and Galloway,Dalbeattie,NX86,,54.92022889099957,-3.874331858994603
65782,2024-07-27,14:00:00,Common frog,Young,unknown,1,Stirling,Doune,NN70,,56.1748572993834,-4.096336928347887
65780,2024-07-31,13:15:00,Common lizard,unknown,unknown,1,Aberdeenshire,Stonehaven,NO88,Considered Correct,56.91089572536221,-2.330062430170906
65777,2024-07-31,12:00:00,Adder,Young,unknown,1,Aberdeenshire,Brechin,NO48,Considered Correct,56.90743461425339,-2.9869377719050383
65765,2024-07-31,12:50:00,Unknown newt,Young,unknown,1,Stirling,Glasgow,NS49,,56.075972270402524,-4.57371122827698
65764,2024-07-31,12:50:00,Unknown newt,Young,unknown,1,Stirling,Glasgow,NS49,,56.075972270402524,-4.57371122827698
65747,2024-05-25,16:05:00,Common toad,Adult,unknown,1,Scottish Borders,Hawick,NT51,,55.3814151145158,-2.790713585137416
65746,2024-07-20,14:54:00,Common toad,Young,unknown,1,Scottish Borders,Hawick,NT51,,55.3814151145158,-2.790713585137416
65743,2024-07-25,20:30:00,Common lizard,Adult,unknown,1,Scottish Borders,Hawick,NT51,,55.3814151145158,-2.790713585137416
65735,2024-06-23,13:10:00,Common lizard,Adult,unknown,1,Moray,Craigellachie,NJ24,,57.443244394254805,-3.33466569501471
65734,2024-07-29,13:45:00,Adder,unknown,unknown,1,Moray,Craigellachie,NJ24,,57.443244394254805,-3.33466569501471
65729,2024-07-29,14:15:00,Common lizard,unknown,unknown,3,Fife,Dunfermline,NT18,,56.00446586126784,-3.4450608193953207
65720,2024-07-28,11:00:00,Common toad,Adult,unknown,1,Scottish Borders,,NT66,,55.83156921586694,-2.6401603567229626
65718,2024-07-28,16:00:00,Great crested newt,Young,unknown,3,South Lanarkshire,,NS95,,55.730873111575846,-3.7536352681750658
65712,2024-07-28,11:37:00,Common toad,Adult,unknown,1,South Ayrshire,Maybole,NS30,,55.264758354014305,-4.678577936500252
65691,2024-07-23,15:30:00,Sand lizard,Adult,male,1,Argyll and Bute,Tarbert,NR84,,55.60374468522328,-5.497570371764847
65689,2024-07-24,13:00:00,Common lizard,Young,unknown,1,East Ayrshire,Kilmarnock,NS44,,55.62717523852461,-4.544159328005835
65688,2024-07-27,18:40:00,Palmate newt,unknown,unknown,1,Aberdeenshire,Inverurie,NJ72,Considered Correct,57.269664145245,-2.4990879098460788
65677,2024-07-23,16:15:00,Common lizard,Adult,unknown,1,Stirling,,NS69,,56.082247660976726,-4.252205719694728
65676,2024-07-23,14:49:00,Adder,Adult,unknown,1,Stirling,,NS69,,56.082247660976726,-4.252205719694728
65670,2024-07-21,13:00:00,Adder,Young,unknown,1,Aberdeenshire,,NO09,Considered Correct,56.99031985481493,-3.647765568510805
65668,2024-07-26,13:30:00,Common lizard,Adult,unknown,1,Aberdeenshire,,NJ86,Considered Correct,57.62951018456881,-2.3365592802074686
65667,2024-07-25,23:00:00,Palmate newt,Adult,male,1,Moray,Elgin,NJ26,,57.622844478576894,-3.3412494734031526
65664,2024-07-26,12:45:00,Common lizard,unknown,unknown,1,Aberdeenshire,Schoolhill,NJ70,Considered Correct,57.09001168189851,-2.4966707405051314
65661,2024-07-26,11:33:00,Adder,Adult,female,1,Aberdeenshire,Ballater,NO39,Considered Correct,56.99584498534576,-3.1539287223901553
65657,2024-07-25,20:35:00,Smooth newt,Young,unknown,1,Scottish Borders,Coldstream,NT84,,55.65311843023557,-2.319393706551659
65646,2024-07-23,20:30:00,Common frog,Tadpoles,unknown,Qty unknown,Dundee City,Dundee,NO43,,56.45831639791984,-2.9752549506073374
65616,2024-07-13,17:12:00,Palmate newt,Young,unknown,1,Aberdeenshire,Ballater,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
65614,2023-04-07,10:00:00,Common lizard,Adult,unknown,1,North Lanarkshire,,NS86,,55.81829795367108,-3.917319228356676
65600,2024-07-23,10:30:00,Common frog,Adult,unknown,1,Perth and Kinross,,NN96,,56.718676638558165,-3.799386899951553
65599,2024-07-23,10:00:00,Common frog,Young,unknown,1,Perth and Kinross,,NN96,,56.718676638558165,-3.799386899951553
65598,2024-07-23,10:00:00,Common frog,Adult,unknown,1,Perth and Kinross,,NN96,,56.718676638558165,-3.799386899951553
65526,2024-07-19,23:45:00,Smooth newt,Young,unknown,1,East Lothian,Elphinstone,NT37,,55.9179761997335,-3.121687298719123
65524,2024-07-08,11:40:00,Common frog,Young,unknown,1,Aberdeenshire,,NO17,Considered Correct,56.812770449413904,-3.476046477813446
65523,2024-07-08,11:00:00,Common frog,Young,unknown,1,Aberdeenshire,,NO17,Considered Correct,56.812770449413904,-3.476046477813446
65517,2024-07-19,12:50:00,Common frog,Adult,unknown,1,Angus,,NO37,,56.81621410471559,-3.148398719786505
65516,2024-07-19,11:50:00,Common frog,Adult,unknown,1,Angus,Clova,NO37,,56.81621410471559,-3.148398719786505
65507,2024-07-16,15:00:00,Slow-worm,Adult,unknown,1,Argyll and Bute,Oban,NM83,,56.41082890976965,-5.571543864895974
65504,2024-07-19,08:13:00,Common frog,Adult,unknown,1,West Lothian,Adambrae,NT06,,55.822857271065395,-3.5980334329476302
65488,2024-07-16,21:03:00,Common toad,Young,unknown,1,Moray,Elgin,NJ26,Considered Correct,57.622844478576894,-3.3412494734031526
65480,2024-07-17,15:00:00,Unknown lizard,unknown,unknown,1,Angus,Montrose,NO75,,56.6408575027202,-2.4907498508733465
65477,2024-07-14,10:30:00,Common frog,Young,unknown,10,Fife,,NO40,,56.18882902472676,-2.9684053235172327
65467,2024-07-16,22:30:00,Common lizard,unknown,unknown,1,City Of Edinburgh,Hailes,NT26,,55.82658918429095,-3.278744634866987
65463,2024-07-15,16:30:00,Common toad,Adult,unknown,1,Scottish Borders,Maxwellheugh,NT73,,55.562752240443984,-2.4772161819006224
65462,2024-07-15,16:30:00,Common frog,Adult,unknown,1,Scottish Borders,Maxwellheugh,NT73,,55.562752240443984,-2.4772161819006224
65461,2024-07-16,17:45:00,Unknown newt,Adult,unknown,1,Argyll and Bute,Dunoon,NS17,,55.885555677043406,-5.041805016780424
65458,2024-07-15,14:00:00,Common lizard,unknown,unknown,1,Aberdeenshire,Fraserburgh,NJ86,Considered Correct,57.62951018456881,-2.3365592802074686
65457,2024-07-16,12:52:00,Adder,Adult,female,1,Dumfries and Galloway,Stranraer,NX05,,54.804866454399715,-5.115856491359643
65438,2024-07-14,11:30:00,Common frog,Young,unknown,Qty unknown,Stirling,,NN22,,56.33804813771978,-4.9156179447488
65437,2024-07-14,11:00:00,Common frog,Young,unknown,Qty unknown,Stirling,,NN22,,56.33804813771978,-4.9156179447488
65436,2024-07-14,14:00:00,Common frog,Adult,unknown,1,Stirling,,NN22,,56.33804813771978,-4.9156179447488
65435,2024-07-14,14:00:00,Common lizard,Adult,male,1,Stirling,,NN22,,56.33804813771978,-4.9156179447488
65434,2024-07-14,10:30:00,Common lizard,Adult,female,1,Stirling,,NN22,,56.33804813771978,-4.9156179447488
65429,2024-07-14,14:15:00,Common lizard,unknown,unknown,1,East Lothian,,NT67,,55.92141220003626,-2.641641028701418
65400,2024-07-13,23:26:00,Unknown newt,unknown,unknown,1,Falkirk,Falkirk,NS97,,55.910487389180865,-3.7617412182950027
65395,2024-07-12,19:00:00,Palmate newt,Young,unknown,1,Glasgow City,Firhill,NS56,,55.809908738869886,-4.396241019451688
65389,2024-07-12,13:12:00,Adder,Adult,female,1,North Ayrshire,,NR83,,55.514058182396205,-5.489582234257476
65385,2024-07-11,19:00:00,Common toad,Young,unknown,50,Moray,,NJ26,Considered Correct,57.622844478576894,-3.3412494734031526
65382,2024-07-09,20:30:00,Common toad,Adult,unknown,1,Fife,,NO42,,56.36848864627944,-2.972958613786809
65295,2024-07-08,17:15:00,Common lizard,Adult,unknown,1,Scottish Borders,Saughtree,NT50,,55.29156708112851,-2.7889254146970166
65289,2024-07-07,19:28:00,Unknown newt,unknown,unknown,1,Perth and Kinross,Pitlochry,NN95,,56.62888389266282,-3.7951070800556357
65281,2024-07-07,15:30:00,Unknown newt,Adult,unknown,1,South Lanarkshire,Carnwath,NS95,,55.730873111575846,-3.7536352681750658
65268,2024-07-05,09:00:00,Common lizard,unknown,unknown,1,Dumfries and Galloway,Newton Stewart,NX44,,54.729451823825954,-4.487494753217032
65233,2024-06-25,12:33:00,Common frog,Adult,unknown,1,Scottish Borders,Leadburn,NT25,,55.73676151967371,-3.2758042484246572
65228,2024-07-03,11:00:00,Unknown lizard,unknown,unknown,1,City Of Edinburgh,Ravelston,NT27,,55.91641542454328,-3.281701756420288
65224,2024-06-29,17:15:00,Adder,Adult,unknown,1,Dumfries and Galloway,,NY48,,55.11075548086812,-2.9421462895691217
65223,2024-06-30,14:00:00,Unknown frog or toad,Adult,unknown,1,City Of Edinburgh,North Gyle,NT17,,55.91464699687556,-3.4417156105499176
65116,2024-06-22,20:00:00,Unknown newt,unknown,unknown,1,West Lothian,Livingston Village,NT06,,55.822857271065395,-3.5980334329476302
65114,2024-06-26,21:00:00,Unknown frog or toad,unknown,unknown,1,North Lanarkshire,Glasgow,NS77,,55.905497845149284,-4.081763542363606
65084,2024-06-24,18:00:00,Common lizard,Adult,unknown,1,Stirling,Glasgow,NS68,,55.99247065834149,-4.246974641507551
65072,2024-06-12,11:47:00,Adder,Adult,female,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65071,2024-02-13,15:45:00,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65070,2024-02-13,15:40:00,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65069,2024-05-02,13:29:00,Common frog,Adult,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65068,2024-05-02,,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65067,2024-05-02,,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65066,2024-05-02,,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65065,2024-05-02,,Adder,Sloughs,unknown,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65064,2024-05-02,,Adder,Adult,female,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65063,2024-05-02,13:06:00,Adder,Adult,female,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65062,2024-05-02,13:04:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65061,2024-04-23,11:34:00,Adder,Adult,female,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65060,2024-04-23,10:54:00,Adder,Adult,unknown,1,Scottish Borders,Innerleithen,NT23,,55.55710191407488,-3.269973164333242
65059,2024-04-23,10:47:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65058,2024-04-23,10:35:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65057,2024-03-24,10:58:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65056,2024-03-24,10:54:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65055,2024-03-24,10:49:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65054,2024-03-19,12:56:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65053,2024-03-19,12:50:00,Adder,Adult,male,1,Scottish Borders,Innerleithen,NT32,,55.46880483646621,-3.1088925976621353
65044,2024-06-22,16:00:00,Common frog,Adult,unknown,1,Perth and Kinross,,NN67,,56.80040464680688,-4.295153154947761
65043,2024-06-22,12:00:00,Common lizard,Adult,unknown,1,Perth and Kinross,,NN66,,56.7106407720359,-4.28967561972576
64981,2024-06-17,,Adder,unknown,unknown,1,Stirling,,NS59,,56.07921425309798,-4.412959025957846
64920,2024-06-11,13:30:00,Common toad,Tadpoles,unknown,Qty unknown,Argyll and Bute,,NM52,,56.306291790658385,-6.0487568294756295
64919,2024-06-11,14:10:00,Common lizard,Adult,male,5,Argyll and Bute,,NM52,,56.306291790658385,-6.0487568294756295
64918,2024-06-14,11:15:00,Slow-worm,Adult,female,1,Argyll and Bute,,NM35,,56.56406453485157,-6.403631511978427
64917,2024-06-14,11:30:00,Common lizard,Adult,female,3,Argyll and Bute,,NM35,,56.56406453485157,-6.403631511978427
64916,2024-06-14,17:00:00,Adder,Adult,female,1,Argyll and Bute,,NM62,,56.311457977801965,-5.886884695079936
64847,2024-06-15,09:00:00,Smooth newt,Adult,unknown,1,East Lothian,Tranent,NT46,,55.82949327454837,-2.9594534156191648
64824,2024-06-13,06:32:00,Unknown newt,Young,unknown,1,City Of Edinburgh,Polwarth,NT27,,55.91641542454328,-3.281701756420288
64740,2024-06-11,11:30:00,Smooth newt,Young,unknown,1,Scottish Borders,,NY48,,55.11075548086812,-2.9421462895691217
64737,2024-06-10,13:45:00,Adder,Young,unknown,1,Aberdeenshire,Banchory,NO68,Considered Correct,56.909596508258524,-2.658500712078676
64690,2024-06-04,14:30:00,Adder,Young,unknown,1,Dumfries and Galloway,Stranraer,NX15,,54.80875598401316,-4.96014947679183
64687,2024-06-08,17:45:00,Unknown newt,unknown,unknown,1,North Ayrshire,Beith,NS35,,55.713533630696396,-4.709273042274895
64686,2024-06-08,11:15:00,Palmate newt,Adult,unknown,5,Perth and Kinross,Blairadam,NT19,,56.094283275331755,-3.448425148175405
64599,2024-06-03,14:00:00,Adder,Adult,unknown,1,Argyll and Bute,Pollphail Village,NR96,,55.78755777849314,-5.354052558652712
64588,2024-06-01,11:00:00,Adder,Young,unknown,1,Moray,,NJ00,Considered Correct,57.08011431810864,-3.6517483277136753
64582,2024-06-02,11:00:00,Palmate newt,Young,unknown,1,Perth and Kinross,,NN82,,56.35706489997062,-3.9443041204811315
64581,2024-06-02,10:20:00,Common toad,Dead,unknown,1,Perth and Kinross,,NN82,,56.35706489997062,-3.9443041204811315
64547,2021-04-01,15:44:00,Common lizard,unknown,unknown,1,Moray,Elgin,NJ26,Unable to Verify,57.622844478576894,-3.3412494734031526
64536,2024-05-30,08:45:00,Palmate newt,Adult,unknown,1,Stirling,Dunblane,NS89,,56.087688414280585,-3.9306960832151563
64529,2024-05-29,23:00:00,Unknown frog or toad,Adult,unknown,1,Scottish Borders,Kelso,NT72,,55.47290145617738,-2.4761294919736008
64520,2024-05-29,19:00:00,Unknown newt,unknown,unknown,4,Stirling,Balfron Station,NS58,,55.98944743166964,-4.407354589420461
64375,2024-05-25,15:00:00,Common lizard,unknown,unknown,1,Aberdeenshire,Banchory,NJ50,Considered Correct,57.08826924773519,-2.826695122349654
64368,2024-05-25,12:00:00,Palmate newt,Young,unknown,1,North Lanarkshire,Millerston,NS66,,55.81291174356828,-4.236601439602686
64363,2024-05-24,12:10:00,Unknown lizard,unknown,unknown,1,South Lanarkshire,Glasgow,NS65,,55.72312983318241,-4.231458855774328
64338,2024-05-18,15:00:00,Common lizard,Young,male,1,Aberdeenshire,Inverurie,NJ61,Considered Correct,57.17907331356342,-2.663288276787306
64313,2024-05-21,13:11:00,Slow-worm,Young,unknown,1,Perth and Kinross,Dunkeld,NO04,,56.54132537199252,-3.628195796943699
64285,2024-05-19,00:00:00,Common lizard,unknown,unknown,2,Scottish Borders,Duns,NT74,,55.65260168387493,-2.4783090178820775
64284,2024-05-04,,Adder,Sloughs,unknown,1,Scottish Borders,,NT74,,55.65260168387493,-2.4783090178820775
64283,2024-05-02,,Adder,Sloughs,unknown,5,East Lothian,,NT66,,55.83156921586694,-2.6401603567229626
64282,2024-05-02,,Adder,Sloughs,unknown,3,East Lothian,Duns,NT66,,55.83156921586694,-2.6401603567229626
64281,2024-05-21,14:00:00,Adder,Young,unknown,1,Scottish Borders,,NT66,,55.83156921586694,-2.6401603567229626
64274,2024-05-21,13:15:00,Slow-worm,unknown,unknown,1,West Lothian,Bathgate,NS97,,55.910487389180865,-3.7617412182950027
64264,2024-05-21,16:12:00,Adder,Dead,unknown,1,Perth and Kinross,Moulin,NN95,,56.62888389266282,-3.7951070800556357
64259,2024-05-15,,Adder,Dead,unknown,1,Aberdeenshire,,NJ20,Considered Correct,57.08402731080262,-3.321728720883488
64220,2024-05-18,00:00:00,,,,,Stirling,Kinlochard,NS39,,56.072521804743204,-4.734462254683244
64174,2024-05-12,14:00:00,Adder,unknown,unknown,1,Aberdeenshire,,NO29,Considered Correct,56.99421951090748,-3.3185416108652497
64166,2024-05-15,22:00:00,Common lizard,Adult,unknown,1,Falkirk,Parkhill,NS97,,55.910487389180865,-3.7617412182950027
64129,2024-05-15,15:00:00,Common toad,Tadpoles,unknown,Qty unknown,Perth and Kinross,Moulin,NN95,,56.62888389266282,-3.7951070800556357
64128,2024-05-15,15:00:00,Unknown newt,Young,unknown,2,Perth and Kinross,Moulin,NN95,,56.62888389266282,-3.7951070800556357
64125,2024-05-12,15:15:00,Common lizard,unknown,unknown,1,Perth and Kinross,,NO13,,56.45353844050548,-3.4620766933756277
64101,2024-05-09,22:00:00,Smooth newt,Adult,male,1,West Lothian,Bathgate,NS96,,55.820681008092585,-3.757676742329605
64100,2024-05-09,22:00:00,Smooth newt,Adult,female,1,West Lothian,Bathgate,NS96,,55.820681008092585,-3.757676742329605
64096,2024-05-11,18:10:00,Adder,Young,female,1,East Lothian,,NT66,,55.83156921586694,-2.6401603567229626
64095,2024-05-11,18:15:00,Adder,Adult,male,4,East Lothian,,NT66,,55.83156921586694,-2.6401603567229626
64094,2024-05-11,11:30:00,Adder,Young,male,3,East Lothian,Duns,NT66,,55.83156921586694,-2.6401603567229626
64093,2024-05-11,11:30:00,Adder,Young,female,1,East Lothian,Duns,NT66,,55.83156921586694,-2.6401603567229626
64063,2024-05-10,14:00:00,Common frog,Spawn,unknown,1,Perth and Kinross,,NN73,,56.44420240609304,-4.111162717989167
64062,2024-05-10,13:00:00,Common frog,Spawn,unknown,1,Stirling,,NN63,,56.441339285423894,-4.273432030581684
64061,2024-05-10,11:30:00,Common frog,Spawn,unknown,1,Stirling,,NN63,,56.441339285423894,-4.273432030581684
64060,2024-05-10,11:00:00,Common frog,Spawn,unknown,4,Perth and Kinross,,NN63,,56.441339285423894,-4.273432030581684
64059,2024-05-10,10:00:00,Common frog,Tadpoles,unknown,Qty unknown,Perth and Kinross,,NN72,,56.35442229896726,-4.106192373703626
64058,2024-05-10,15:00:00,Common lizard,Adult,unknown,1,Perth and Kinross,,NN73,,56.44420240609304,-4.111162717989167
64057,2024-05-12,13:00:00,Common lizard,Adult,unknown,1,Aberdeenshire,,NO19,Considered Correct,56.99237778260632,-3.4831539161080727
64046,2024-05-11,12:00:00,Common lizard,unknown,unknown,1,Perth and Kinross,,NN75,,56.623757832076684,-4.121189782371863
64039,2024-05-12,18:00:00,Common lizard,Adult,unknown,1,Dumfries and Galloway,Newton Stewart,NX16,,54.89849962407221,-4.96674656351189
64031,2024-05-12,11:45:00,Common frog,unknown,unknown,1,Scottish Borders,Gunsgreen,NT96,,55.833129864313804,-2.1612185911494475
63996,2024-05-11,11:14:00,Common lizard,Adult,unknown,1,East Ayrshire,,NS62,,55.45377430026754,-4.2162044625176796
63980,2024-05-05,15:10:00,Unknown newt,unknown,unknown,1,Perth and Kinross,Altamount,NO14,,56.54334861209302,-3.4655389091534214
63871,2024-05-01,,Common lizard,unknown,unknown,1,Scottish Borders,Saughtree,NT50,Considered Correct,55.29156708112851,-2.7889254146970166
63828,2024-05-05,11:00:00,Adder,Adult,female,1,Aberdeenshire,,NO49,Considered Correct,56.99725415792699,-2.9893153202916434
63827,2024-05-05,11:30:00,Common lizard,unknown,unknown,1,Aberdeenshire,,NO49,Considered Correct,56.99725415792699,-2.9893153202916434
63797,2024-05-06,09:55:00,Palmate newt,Young,unknown,8,Perth and Kinross,Pitlochry,NN95,,56.62888389266282,-3.7951070800556357
63739,2024-05-04,22:00:00,Smooth newt,Young,unknown,1,City Of Edinburgh,Alnwickhill,NT26,,55.82658918429095,-3.278744634866987
