"Record ID","Record date","Record time",Species,Lifestage,Sex,Quantity,County,"Nearest town/City","Grid ref","Verification state"
22637,2018-05-15,15:00:00,"Common lizard",Adult,unknown,1,Highlands,,NN68,"Considered Correct"
22636,2018-05-15,11:00:00,"Common frog",Spawn,unknown,1,Highlands,,NN67,"Considered Correct"
22635,2018-05-16,20:00:00,"Common frog",Dead,unknown,1,"Perth and Kinross",,NN93,"Considered Correct"
22630,2018-05-06,13:00:00,Adder,Adult,male,1,Angus,Tarfside,NO47,"Considered Correct"
22629,2018-05-06,12:30:00,Slow-worm,Adult,female,2,Angus,Tarfside,NO48,"Considered Correct"
22628,2018-05-06,13:00:00,Adder,Adult,male,12,Angus,,NO47,"Considered Correct"
22606,2018-05-13,16:30:00,"Palmate newt",Adult,unknown,3,Stirling,Dunblane,NN70,"Considered Correct"
22594,2018-05-12,13:00:00,"Common frog",Adult,unknown,2,"Perth and Kinross",,NN87,"Considered Correct"
22593,2018-05-12,12:30:00,"Common frog",Spawn,unknown,2,"Perth and Kinross",,NN87,"Considered Correct"
22592,2018-05-12,11:00:00,"Common frog",Tadpoles,unknown,"Qty unknown","Perth and Kinross",,NN87,"Considered Correct"
22591,2018-05-12,10:30:00,"Common frog",Tadpoles,unknown,"Qty unknown","Perth and Kinross",,NN86,"Considered Correct"
22582,2018-05-02,17:00:00,Adder,Adult,male,4,"Argyll and Bute","Isle of Mull",NM45,"Considered Correct"
22523,2018-05-10,17:15:00,"Common lizard",Adult,female,1,"Dumfries and Galloway",,NX55,"Considered Correct"
22512,2018-05-10,06:30:00,"Palmate newt",Adult,unknown,1,Aberdeenshire,Westhill,NJ80,"Considered Correct"
22404,2018-05-05,15:13:00,Slow-worm,Adult,unknown,1,Highlands,,NC10,"Considered Correct"
22356,2018-04-30,12:15:00,"Common lizard",Adult,unknown,1,Stirling,,NN33,"Considered Correct"
22302,2018-04-30,16:00:00,Slow-worm,Adult,unknown,1,"Dumfries and Galloway",,NX85,"Considered Correct"
22291,2018-04-19,12:00:00,Adder,Adult,unknown,2,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22290,2018-03-13,12:00:00,Adder,Adult,male,4,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22289,2018-03-26,12:00:00,Adder,Adult,female,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22288,2018-03-26,12:00:00,Adder,Adult,female,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22287,2018-03-26,12:00:00,Adder,Adult,male,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22286,2018-03-26,12:00:00,Adder,Adult,male,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22285,2018-03-26,12:00:00,Adder,Adult,female,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22284,2018-04-19,12:00:00,Adder,Adult,male,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22283,2018-04-19,12:00:00,Adder,Adult,unknown,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22282,2018-04-19,12:00:00,Adder,Adult,female,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22281,2018-04-09,12:00:00,Adder,Adult,female,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22280,2018-04-09,12:00:00,Adder,Adult,male,8,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22279,2018-03-21,12:00:00,Adder,Adult,male,1,"Scottish Borders",Yarrow,NT32,"Considered Correct"
22277,2018-04-30,18:45:00,"Common lizard",Adult,unknown,1,Moray,,NJ34,"Considered Correct"
22274,2018-04-28,15:00:00,"Common frog",Spawn,unknown,3,Angus,,NO17,"Considered Correct"
22273,2018-04-28,15:00:00,"Common frog",Spawn,unknown,2,Angus,,NO17,"Considered Correct"
22272,2018-04-28,12:00:00,"Common toad",Dead,unknown,3,Angus,,NO17,"Considered Correct"
22271,2018-04-28,12:00:00,"Common frog",Spawn,unknown,4,Angus,,NO17,"Considered Correct"
22270,2018-04-28,16:00:00,"Common frog",Spawn,unknown,20,Angus,,NO17,"Considered Correct"
22269,2018-04-28,16:00:00,"Common frog",Spawn,unknown,2,Angus,,NO17,"Considered Correct"
22261,2018-04-29,14:00:00,"Common lizard",Adult,male,1,"North Ayrshire",Brodick,NR93,"Considered Correct"
22252,2018-04-28,,"Common frog",Spawn,unknown,2,Highlands,,NN89,"Considered Correct"
22251,2018-04-28,,"Common frog",Spawn,unknown,3,Highlands,,NN89,"Considered Correct"
22250,2018-04-28,,"Common toad",Spawn,unknown,2,Highlands,,NN89,"Considered Correct"
22249,2018-04-28,,"Common frog",Tadpoles,unknown,"Qty unknown",Highlands,,NN89,"Considered Correct"
22248,2018-04-28,,"Common frog",Spawn,unknown,2,Highlands,,NN89,"Considered Correct"
22247,2018-04-29,,"Common lizard",Adult,unknown,1,Highlands,,NJ02,"Considered Correct"
22246,2018-04-28,,"Common lizard",Adult,unknown,1,Highlands,,NN89,"Considered Correct"
22226,2018-04-26,,"Common toad",Adult,unknown,1,Highlands,"Grantown on Spey",NJ02,"Considered Correct"
22225,2018-04-26,,"Common lizard",Adult,unknown,1,Aberdeenshire,,NN98,"Considered Correct"
22224,2018-04-26,,"Common frog",Spawn,unknown,1,Aberdeenshire,,NN98,"Considered Correct"
22223,2018-04-26,,"Common frog",Tadpoles,unknown,"Qty unknown",Aberdeenshire,,NN98,"Considered Correct"
22203,2018-04-26,12:35:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NJ62,"Considered Correct"
22202,2018-04-25,19:30:00,"Common frog",Tadpoles,unknown,"Qty unknown","Perth and Kinross",,NO11,"Considered Correct"
22196,2018-04-19,18:00:00,Slow-worm,Adult,unknown,1,"Perth and Kinross",Comrie,NN72,"Considered Correct"
22138,2018-04-22,12:00:00,"Common frog",Dead,unknown,1,"Perth and Kinross",,NO17,"Considered Correct"
22125,2018-04-21,16:00:00,"Grass snake",Young,unknown,1,Aberdeenshire,,NO17,"Considered Incorrect"
22123,2018-04-21,15:00:00,Adder,Adult,unknown,1,Highlands,,NC12,"Considered Correct"
22122,2018-04-21,15:00:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NO78,"Considered Correct"
22121,2018-04-21,15:45:00,Adder,Young,unknown,1,Aberdeenshire,,NO19,"Considered Correct"
22115,2018-04-21,16:00:00,"Common lizard",Adult,unknown,1,Moray,Findhorn,NJ06,"Considered Correct"
22061,2018-04-21,14:40:00,"Common lizard",Adult,unknown,1,Aberdeenshire,Aboyne,NO59,"Considered Correct"
22015,2018-04-18,21:14:00,"Smooth newt",Adult,male,1,Clackmannanshire,,NS89,"Considered Correct"
21992,2018-04-17,16:00:00,Adder,Adult,male,4,"Dumfries and Galloway",,NX35,"Considered Correct"
21952,2018-04-16,15:30:00,"Common lizard",Young,unknown,1,Moray,,NJ46,"Considered Correct"
21932,2018-04-15,23:20:00,"Palmate newt",Young,unknown,1,Falkirk,Bonnybridge,NS88,"Considered Correct"
21924,2018-04-14,19:44:00,"Palmate newt",Adult,unknown,2,Aberdeenshire,Alford,NJ61,"Considered Correct"
21843,2018-04-08,22:05:00,"Unknown newt",Adult,unknown,1,"West Lothian",Blackburn,NS96,"Considered Correct"
21832,2018-04-08,10:00:00,"Palmate newt",Adult,male,3,Highlands,,NH92,"Considered Correct"
21789,2018-04-08,16:25:00,"Common toad",Adult,unknown,1,Stirling,,NN80,"Considered Correct"
21784,2018-04-09,12:00:00,"Common lizard",Adult,unknown,1,Midlothian,,NT16,"Considered Correct"
21779,2018-04-09,13:00:00,"Unknown frog or toad",Dead,unknown,20,"Edinburgh City",Dalmeny,NT17,"Considered Correct"
21728,2018-04-04,15:00:00,"Common lizard",Adult,unknown,1,Highlands,,NM67,"Considered Correct"
21724,2018-04-01,,"Common frog",Spawn,unknown,"Qty unknown","City of Dundee",Dundee,NO32,"Considered Correct"
21586,2018-03-27,18:30:00,"Unknown newt",Adult,unknown,1,"Scottish Borders",,NT86,"Considered Correct"
21573,2018-03-19,,"Common frog",Spawn,unknown,90,Falkirk,Falkirk,NS88,"Considered Correct"
21511,2018-03-27,18:09:00,"Common lizard",Adult,unknown,1,"Edinburgh City",Edinburgh,NT17,"Unable to Verify"
21477,2018-03-25,14:00:00,"Common frog",Spawn,unknown,50,"Perth and Kinross",,NN91,"Considered Correct"
21464,2018-03-24,11:55:00,"Common frog",Spawn,unknown,1,"Perth and Kinross",,NN95,"Considered Correct"
21463,2018-03-24,11:55:00,"Common frog",Adult,unknown,1,"Perth and Kinross",,NN95,"Considered Correct"
21462,2018-03-24,11:55:00,"Palmate newt",Adult,unknown,2,"Perth and Kinross",,NN95,"Considered Correct"
21405,2018-03-19,11:30:00,Adder,Adult,unknown,1,"Perth and Kinross",Crieff,NN71,"Considered Correct"
21247,2018-03-14,22:20:00,"Common frog",Adult,female,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21246,2018-03-14,22:20:00,"Common frog",Adult,male,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21245,2018-03-14,22:20:00,"Common frog",Adult,female,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21244,2018-03-14,22:20:00,"Common frog",Adult,female,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21243,2018-03-15,20:01:00,"Common frog",Adult,male,2,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21242,2018-03-15,20:01:00,"Common frog",Adult,female,1,"North Lanarkshire",Cumbernauld,NS77,"Considered Correct"
21158,2018-03-12,19:40:00,"Common toad",Adult,unknown,1,Fife,Charlestown,NT08,"Considered Correct"
20863,2018-03-05,13:00:00,"Palmate newt",Adult,unknown,1,Highlands,,NH56,"Considered Correct"
20130,2017-05-07,,"Common lizard",Adult,unknown,1,Stirling,,NN51,"Considered Correct"
20129,2017-05-07,,"Common lizard",Adult,unknown,1,Stirling,,NN51,"Considered Correct"
20128,2017-05-07,,"Common lizard",Adult,unknown,1,Stirling,,NN51,"Considered Correct"
20127,2017-05-26,,"Common lizard",Adult,unknown,1,Stirling,,NN51,"Considered Correct"
20126,2017-05-26,,"Common lizard",Adult,unknown,1,Stirling,,NN51,"Considered Correct"
20125,2016-09-16,,Adder,Adult,unknown,1,"East Ayrshire",,NS62,"Considered Correct"
20124,2018-02-25,12:00:00,"Common frog",Dead,unknown,"Qty unknown","Perth and Kinross",,NO00,"Considered Correct"
20040,2018-02-25,12:00:00,Adder,Adult,male,3,"Argyll and Bute","Isle of Mull",NM45,"Considered Correct"
19876,2017-04-23,15:14:00,Adder,Adult,male,1,"North Ayrshire",,NR83,"Considered Correct"
19745,2018-01-30,10:30:00,"Common lizard",Dead,unknown,1,"Scottish Borders",,NT13,"Considered Correct"
19729,2017-04-08,,"Common lizard",Adult,unknown,1,Highlands,,NJ01,"Considered Correct"
19208,2017-10-02,09:30:00,"Common frog",Adult,unknown,1,Angus,,NO53,"Considered Correct"
19021,2017-10-14,12:40:00,Adder,Adult,unknown,1,Aberdeenshire,"Cambus O'May",NO49,"Considered Correct"
18991,2017-09-16,20:00:00,"Palmate newt",Young,unknown,1,"Edinburgh City",EH16,NT26,"Considered Correct"
18903,2017-09-21,15:00:00,Adder,Young,unknown,1,Highlands,,NG42,"Considered Correct"
18882,2017-09-03,13:00:00,Slow-worm,Adult,unknown,1,"Perth and Kinross",,NN72,"Considered Correct"
18879,2017-09-24,23:35:00,"Pool frog (southern clade)",Young,unknown,1,Moray,,NJ26,"Considered Incorrect"
18867,2017-09-22,12:20:00,Slow-worm,Adult,female,1,Highlands,,NC80,"Considered Correct"
18809,2017-09-14,19:45:00,"Common toad",Adult,unknown,1,"Perth and Kinross",,NO00,"Considered Correct"
18802,2017-07-19,17:45:00,Slow-worm,Adult,unknown,1,Highlands,,NC80,"Considered Correct"
18801,2017-05-24,16:00:00,Adder,Adult,unknown,1,Highlands,,NC80,"Considered Correct"
18800,2017-09-09,15:55:00,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NX48,"Considered Correct"
18794,2017-09-12,14:00:00,Adder,Adult,unknown,1,Highlands,,NC81,"Considered Correct"
18762,2017-09-04,,"Common frog",Adult,unknown,1,Fife,,NO51,"Considered Correct"
18757,2017-09-05,12:38:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NJ55,"Considered Correct"
18755,2017-09-05,10:39:00,Slow-worm,Dead,female,1,"Argyll and Bute",,NS38,"Considered Correct"
18753,2017-09-04,19:17:00,"Great crested newt",Adult,male,1,"East Dunbartonshire",,NS67,"Considered Correct"
18698,2017-08-27,17:21:00,Adder,Adult,female,1,"Scottish Borders",,NT43,"Considered Correct"
18695,2017-08-26,23:27:00,"Palmate newt",Young,unknown,1,"West Lothian",,NT06,"Considered Correct"
18691,2017-08-26,14:45:00,"Common frog",Adult,unknown,1,Highlands,,NN06,"Considered Correct"
18686,2017-08-25,,"Common frog",Young,unknown,1,"Perth and Kinross",,NO22,"Considered Correct"
18683,2017-08-25,10:28:00,"Common frog",Adult,unknown,8,Highlands,,NH98,"Considered Correct"
18669,2017-08-12,15:20:00,"Great crested newt",Tadpoles,unknown,"Qty unknown","Dumfries and Galloway",,NX35,"Considered Correct"
18667,2017-08-24,12:10:00,"Common lizard",Adult,male,1,Aberdeenshire,,NO66,"Considered Correct"
18658,2017-08-23,,"Common toad",Adult,unknown,2,"South Ayrshire",,NS20,"Considered Correct"
18641,2017-08-05,,Slow-worm,Adult,unknown,1,"Dumfries and Galloway",,NX46,"Considered Correct"
18640,2017-08-05,,"Great crested newt",Adult,unknown,1,"Dumfries and Galloway",,NX46,"Considered Correct"
18631,2017-08-20,12:00:00,"Smooth newt",Adult,unknown,1,"West Lothian",,NS96,"Unable to Verify"
18579,2017-08-15,17:50:00,"Common lizard",Adult,unknown,1,Highlands,,NH75,"Considered Correct"
18570,2017-08-13,18:15:00,Slow-worm,Adult,female,1,"Argyll and Bute",,NM73,"Considered Correct"
18549,2017-08-08,,"Common lizard",Adult,unknown,1,"Dumfries and Galloway",,NX65,"Considered Correct"
18533,2017-07-31,13:00:00,"Common lizard",Adult,female,1,Highlands,,NH17,"Considered Correct"
18532,2017-07-30,,"Common frog",Adult,unknown,1,Highlands,,NH17,"Considered Correct"
18531,2017-07-30,,"Common frog",Young,unknown,1,Highlands,,NH17,"Considered Correct"
18530,2017-07-30,,"Common frog",Adult,unknown,1,Highlands,,NH17,"Considered Correct"
18529,2017-07-30,,"Common frog",Young,unknown,2,Highlands,,NH17,"Considered Correct"
18528,2017-07-30,,"Common frog",Young,unknown,3,Highlands,,NH17,"Considered Correct"
18527,2017-07-30,,"Common frog",Young,unknown,5,Highlands,,NH17,"Considered Correct"
18526,2017-07-30,,"Common frog",Adult,unknown,1,Highlands,,NH17,"Considered Correct"
18525,2017-07-30,,"Common frog",Young,unknown,1,Highlands,,NH17,"Considered Correct"
18524,2017-07-30,,"Common frog",Young,unknown,1,Highlands,,NH17,"Considered Correct"
18523,2017-07-30,,"Common frog",Young,unknown,1,Highlands,,NH17,"Considered Correct"
18522,2017-07-30,,"Common frog",Adult,unknown,1,Highlands,,NH17,"Considered Correct"
18521,2017-08-02,13:30:00,Slow-worm,Adult,unknown,4,Highlands,,NG85,"Considered Correct"
18520,2017-08-02,13:30:00,Adder,Adult,unknown,2,Highlands,,NG85,"Considered Correct"
18501,2017-08-07,19:30:00,"Unknown lizard",Young,unknown,1,"Edinburgh City",,NT17,"Unable to Verify"
18478,2017-08-03,17:30:00,"Common toad",Adult,unknown,1,"South Lanarkshire",,NS65,"Considered Correct"
18476,2017-08-03,17:30:00,"Common toad",Adult,,1,"South Lanarkshire",,NS65,"Considered Correct"
18466,2017-07-31,10:30:00,Adder,Young,unknown,1,"East Ayrshire",,NS53,"Considered Correct"
18436,2017-07-29,02:45:00,Adder,Adult,unknown,"Qty unknown","Argyll and Bute",,NS38,"Considered Correct"
18427,2017-07-25,,"Common frog",Young,unknown,4,"Dumfries and Galloway",,NX37,"Considered Correct"
18329,2017-07-20,10:55:00,"Common lizard",Dead,unknown,1,"Argyll and Bute",,NM73,"Considered Correct"
18328,2017-07-19,18:10:00,Slow-worm,Young,unknown,1,Highlands,,NH80,"Considered Correct"
18321,2017-07-18,16:00:00,Slow-worm,Adult,unknown,2,Highlands,,NM74,"Considered Correct"
18314,2017-07-18,,"Common frog",Young,unknown,1,Stirling,,NS57,"Considered Correct"
18289,2017-06-07,10:55:00,Adder,Adult,female,1,"Perth and Kinross",,NN76,"Considered Correct"
18273,2009-07-15,20:00:00,"Common toad",Adult,unknown,1,"South Lanarkshire",,NS65,"Considered Correct"
18272,2009-06-15,20:30:00,"Common toad",Adult,unknown,1,"South Lanarkshire",,NS65,"Considered Correct"
18258,2017-07-12,10:20:00,"Unknown snake",Adult,unknown,1,Highlands,,NH41,"Considered Correct"
18255,2017-07-12,17:30:00,Slow-worm,Adult,unknown,1,"Scottish Borders",,NT76,"Considered Correct"
18201,2017-07-05,14:00:00,"Common frog",Adult,unknown,1,Highlands,,NG95,"Considered Correct"
18200,2017-07-04,18:00:00,Adder,Adult,male,1,Highlands,,NG95,"Considered Correct"
18199,2017-07-04,18:00:00,"Common frog",Adult,unknown,1,Highlands,,NG95,"Considered Correct"
18198,2017-07-04,19:30:00,"Common frog",Adult,unknown,1,Highlands,,NG96,"Considered Correct"
18176,2017-07-15,14:30:00,Slow-worm,Young,unknown,1,Stirling,,NN50,"Considered Correct"
18175,2017-07-15,14:30:00,Slow-worm,Adult,unknown,1,Stirling,,NN50,"Considered Correct"
18174,2017-07-15,14:30:00,Slow-worm,Young,unknown,1,Stirling,,NN50,"Considered Correct"
18172,2017-07-09,12:14:00,"Palmate newt",Young,unknown,1,"Edinburgh City",,NT27,"Considered Correct"
18166,2017-07-07,16:30:00,"Common lizard",Adult,unknown,1,Stirling,,NS89,"Considered Correct"
18165,2017-07-08,16:22:00,"Common toad",Adult,unknown,1,"Argyll and Bute",,NS28,"Considered Correct"
18124,2017-07-05,13:00:00,"Palmate newt",Tadpoles,unknown,"Qty unknown",Stirling,,NN70,"Considered Correct"
18119,2017-03-07,12:00:00,"Palmate newt",Young,unknown,6,Stirling,,NN70,"Considered Correct"
18118,2017-05-15,12:00:00,"Common frog",Tadpoles,unknown,"Qty unknown",Stirling,,NN70,"Considered Correct"
18117,2017-03-14,13:20:00,"Common frog",Spawn,unknown,8,Stirling,,NN70,"Considered Correct"
18116,2017-07-03,14:00:00,"Common frog",Young,unknown,1,Stirling,,NN70,"Considered Correct"
18115,2017-07-04,16:50:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",,NS28,"Considered Correct"
18093,2017-04-01,09:00:00,"Common frog",Adult,female,5,Stirling,Dunblane,NN70,"Considered Correct"
18092,2017-04-01,09:00:00,"Common frog",Adult,male,5,Stirling,Dunblane,NN70,"Considered Correct"
18091,2017-07-02,16:00:00,"Palmate newt",Adult,male,2,Stirling,Dunblane,NN70,"Considered Correct"
18090,2017-07-02,16:00:00,"Palmate newt",Adult,female,2,Stirling,Dunblane,NN70,"Considered Correct"
18088,2017-06-30,16:00:00,"Common toad",Adult,unknown,1,"Perth and Kinross",Crieff,NN82,"Considered Correct"
18046,2017-06-26,17:27:00,"Smooth newt",Adult,unknown,1,"Argyll and Bute",,NM82,"Considered Correct"
18003,2017-06-09,16:00:00,"Unknown newt",Adult,unknown,4,"Argyll and Bute",,NM73,"Considered Correct"
17989,2017-06-20,23:22:00,"Palmate newt",Adult,unknown,20,"Scottish Borders","West Linton",NT14,"Considered Correct"
17981,2017-06-19,11:30:00,"Unknown newt",Adult,unknown,1,"Western Isles",,NF85,"Considered Correct"
17969,2017-06-18,,"Common frog",Adult,unknown,1,"East Dunbartonshire",Bearsden,NS57,"Considered Correct"
17965,2014-05-17,10:10:00,Slow-worm,Adult,unknown,1,Borders,Burnmouth,NT96,"Considered Correct"
17893,2017-06-10,16:30:00,"Common lizard",Adult,male,3,Highlands,Munlochy,NH65,"Considered Correct"
17884,2017-06-02,,"Smooth newt",Young,unknown,"Qty unknown","Argyll and Bute",,NS18,"Considered Correct"
17883,2017-06-02,,"Common frog",Tadpoles,unknown,"Qty unknown","Argyll and Bute",,NS18,"Considered Correct"
17873,2017-06-03,12:00:00,"Palmate newt",Adult,male,1,Angus,,NO26,"Considered Correct"
17843,2017-06-12,11:50:00,"Common frog",Adult,unknown,1,"South Lanarkshire",Hamilton,NS65,"Considered Correct"
17842,2017-05-29,17:00:00,"Unknown newt",Young,unknown,1,"Glasgow City",Garthamlock,NS66,"Considered Correct"
17839,2017-05-15,09:30:00,"Palmate newt",Adult,unknown,1,"Argyll and Bute",,NM22,"Considered Correct"
17834,2017-06-02,15:39:00,Slow-worm,Adult,female,1,"Argyll and Bute",,NS18,"Considered Correct"
17817,2017-05-26,,"Unknown newt",Young,unknown,1,"Dumfries and Galloway",,NX76,"Considered Correct"
17816,2017-05-26,,"Common frog",Tadpoles,unknown,"Qty unknown","Dumfries and Galloway",,NX76,"Considered Correct"
17815,2017-05-26,,"Smooth newt",Young,unknown,5,"Dumfries and Galloway",,NX76,"Considered Correct"
17788,2017-05-27,,"Common frog",Adult,unknown,3,Stirling,"Bridge of Allan",NS79,"Considered Correct"
17774,2017-05-27,10:30:00,"Common frog",Young,unknown,4,"Argyll and Bute",,NM45,"Considered Correct"
17773,2017-05-27,11:00:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",,NM45,"Considered Correct"
17772,2017-05-24,21:00:00,"Common frog",Young,unknown,1,"Argyll and Bute",,NM62,"Considered Correct"
17771,2017-05-25,18:30:00,Adder,Adult,male,1,"Argyll and Bute",,NM41,"Considered Correct"
17751,2017-05-27,11:55:00,"Common lizard",Adult,unknown,1,Aberdeenshire,,NO69,"Considered Correct"
17694,2017-05-24,19:45:00,"Palmate newt",Adult,unknown,1,Aberdeenshire,Potterton,NJ91,"Considered Correct"
17609,2017-05-14,11:00:00,"Common frog",Adult,unknown,1,Stirling,Glenogle,NN52,"Considered Correct"
17512,2017-05-12,12:00:00,"Palmate newt",Adult,male,1,"South Lanarkshire",Cambuslang,NS66,"Considered Correct"
17453,2017-05-04,18:04:00,"Palmate newt",Adult,male,4,Angus,,NO55,"Considered Correct"
17449,2017-05-06,13:00:00,"Common frog",Spawn,unknown,2,"Perth and Kinross",,NN33,"Considered Correct"
17448,2017-05-06,11:00:00,"Common frog",Spawn,unknown,4,"Perth and Kinross",,NN43,"Considered Correct"
17447,2017-05-07,15:00:00,"Common frog",Spawn,unknown,1,Stirling,,NN62,"Considered Correct"
