Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.15054E-3,85.827938028,0.988336131,0.01038758,0.867834395,0.897435897
1.15426E-3,86.058615427,0.988502695,0.010164191,0.869426752,0.897435897
1.18017E-3,86.294589061,0.989599196,0.009940802,0.872611465,0.897435897
1.18619E-3,86.531442548,0.989838879,0.009717413,0.875796178,0.897435897
1.19031E-3,86.769385679,0.989999526,0.009494024,0.878980892,0.897435897
1.21359E-3,87.010025606,0.990860702,0.009270636,0.882165605,0.897435897
1.25695E-3,87.260208017,0.992272126,0.009047247,0.883757962,0.897435897
1.26187E-3,87.512327039,0.992417884,0.008823858,0.883757962,0.897435897
1.2845E-3,87.767656381,0.993053445,0.008600469,0.886942675,0.903846154
1.31844E-3,88.031272702,0.993908243,0.00837708,0.888535032,0.903846154
1.32544E-3,88.296247741,0.994071142,0.008153692,0.891719745,0.903846154
1.33577E-3,88.696637745,0.994303414,0.007818608,0.896496815,0.91025641
1.33657E-3,88.830294308,0.994320846,0.007706914,0.898089172,0.91025641
1.35131E-3,89.100315555,0.994635636,0.007483525,0.899681529,0.91025641
1.35603E-3,89.286800252,0.994732719,0.007260136,0.901273885,0.91025641
1.35868E-3,89.643224611,0.994786554,0.007036747,0.904458599,0.916666667
1.38441E-3,89.781665203,0.995280438,0.006925053,0.906050955,0.923076923
1.39984E-3,90.060741571,0.995554006,0.006701664,0.909235669,0.923076923
1.41352E-3,90.342423008,0.995783219,0.006478275,0.910828025,0.923076923
1.44153E-3,91.193336814,0.996216259,0.005808109,0.920382166,0.935897436
1.44379E-3,91.337715929,0.996249218,0.005696415,0.921974522,0.935897436
1.44744E-3,91.627144735,0.996301835,0.005473026,0.925159236,0.935897436
1.47566E-3,91.774711069,0.996684342,0.005361331,0.926751592,0.935897436
1.47601E-3,92.069878792,0.996688836,0.005137943,0.929936306,0.935897436
1.5226E-3,92.370679107,0.997234907,0.004914554,0.931528662,0.935897436
1.53721E-3,92.52439998,0.997386874,0.004802859,0.933121019,0.935897436
1.54926E-3,92.833648461,0.997505918,0.004579471,0.936305732,0.942307692
1.54926E-3,93.143500567,0.997505918,0.004244387,0.936305732,0.942307692
1.58479E-3,93.301979684,0.99782624,0.004244387,0.941082803,0.942307692
1.6057E-3,93.622824172,0.997995195,0.004020999,0.944267516,0.942307692
1.61499E-3,93.784323546,0.998065963,0.003909304,0.945859873,0.942307692
1.6185E-3,94.107833159,0.998092031,0.003685915,0.949044586,0.942307692
1.62982E-3,94.27081497,0.998173765,0.003574221,0.950636943,0.942307692
1.65287E-3,94.600024693,0.998329573,0.003350832,0.953821656,0.942307692
1.65492E-3,94.765516997,0.9983428,0.003239138,0.955414013,0.948717949
1.66793E-3,95.098519657,0.998424143,0.003015749,0.957006369,0.948717949
1.66932E-3,95.265451432,0.998432567,0.002904055,0.958598726,0.948717949
1.67102E-3,96.434144296,0.998442869,0.002122194,0.969745223,0.967948718
1.67301E-3,96.601444897,0.998454775,0.002010499,0.97133758,0.967948718
1.67301E-3,96.768745497,0.998454775,0.00178711,0.97133758,0.967948718
1.6812E-3,97.104984456,0.998503009,0.001675416,0.97611465,0.967948718
1.81863E-3,97.286847216,0.999120337,0.001563722,0.977707006,0.987179487
1.88513E-3,97.658021397,0.999319893,0.001340333,0.98089172,0.987179487
1.90601E-3,97.848622268,0.999372668,0.001228638,0.982484076,0.987179487
1.92705E-3,98.041327543,0.999421719,0.001116944,0.984076433,0.987179487
2.06041E-3,98.443912115,0.999654802,0.000893555,0.987261146,0.987179487
2.12549E-3,98.656460775,0.999731634,0.000781861,0.988853503,0.987179487
2.1329E-3,99.04627603,0.999739226,0.000558472,0.992038217,0.987179487
2.16324E-3,99.298775616,0.999768107,0.000446778,0.993630573,0.993589744
2.31252E-3,99.53002732,0.99986984,0.000335083,0.99522293,0.993589744
2.33186E-3,99.763213387,0.999879226,0.000223389,0.996815287,0.993589744
2.36787E-3,100,0.99989493,0.000111694,1,0.993589744
2.86567E-3,100,0.999984687,0,1,0.993589744
